//Energy    dEnergy FWHM    dFWHM   Area    dArea   Detector 90 deg 
2124		0.1		0		0		48756	593
4444		0.1		0		0		31912	359
5020		0.1		0		0		25053	358
7285		0.1		0		0		4419	263
8920		0.1		0		0		2717	75
//   NEXT DETECTOR                                  Detector 130 deg
2124		0.1		0		0		79396	782
4444		0.1		0		0		53222	581
5020		0.1		0		0		43806	257
7285		0.1		0		0		7931	163
8920		0.1		0		0		4977	100
